sigla,nome,mes_ref,data_divulgacao,pontos,delta_pts,url,titulo
ICS,Confiança de Serviços (ICS),2012-02,,106.9,0.8000000000000114,,
ICS,Confiança de Serviços (ICS),2012-03,,107.5,0.5999999999999943,,
ICS,Confiança de Serviços (ICS),2012-04,,106.6,-0.9000000000000057,,
ICS,Confiança de Serviços (ICS),2012-05,,105.5,-1.0999999999999943,,
ICS,Confiança de Serviços (ICS),2012-06,,103.9,-1.5999999999999943,,
ICS,Confiança de Serviços (ICS),2012-07,,102.8,-1.1000000000000085,,
ICS,Confiança de Serviços (ICS),2012-08,,101.0,-1.7999999999999972,,
ICS,Confiança de Serviços (ICS),2012-09,,101.7,0.7000000000000028,,
ICS,Confiança de Serviços (ICS),2012-10,,102.1,0.3999999999999915,,
ICS,Confiança de Serviços (ICS),2012-11,,104.5,2.4000000000000057,,
ICS,Confiança de Serviços (ICS),2012-12,,102.6,-1.9000000000000057,,
ICS,Confiança de Serviços (ICS),2013-01,,102.0,-0.5999999999999943,,
ICS,Confiança de Serviços (ICS),2013-02,,102.1,0.09999999999999432,,
ICS,Confiança de Serviços (ICS),2013-03,,102.2,0.10000000000000853,,
ICS,Confiança de Serviços (ICS),2013-04,,99.9,-2.299999999999997,,
ICS,Confiança de Serviços (ICS),2013-05,,101.8,1.8999999999999915,,
ICS,Confiança de Serviços (ICS),2013-06,,101.1,-0.7000000000000028,,
ICS,Confiança de Serviços (ICS),2013-07,,97.6,-3.5,,
ICS,Confiança de Serviços (ICS),2013-08,,99.4,1.8000000000000114,,
ICS,Confiança de Serviços (ICS),2013-09,,100.7,1.2999999999999972,,
ICS,Confiança de Serviços (ICS),2013-10,,98.4,-2.299999999999997,,
ICS,Confiança de Serviços (ICS),2013-11,,98.6,0.19999999999998863,,
ICS,Confiança de Serviços (ICS),2013-12,,99.5,0.9000000000000057,,
ICS,Confiança de Serviços (ICS),2014-01,,97.7,-1.7999999999999972,,
ICS,Confiança de Serviços (ICS),2014-02,,98.4,0.7000000000000028,,
ICS,Confiança de Serviços (ICS),2014-03,,98.4,0.0,,
ICS,Confiança de Serviços (ICS),2014-04,,95.8,-2.6000000000000085,,
ICS,Confiança de Serviços (ICS),2014-05,,91.7,-4.099999999999994,,
ICS,Confiança de Serviços (ICS),2014-06,,92.2,0.5,,
ICS,Confiança de Serviços (ICS),2014-07,,92.3,0.09999999999999432,,
ICS,Confiança de Serviços (ICS),2014-08,,90.1,-2.200000000000003,,
ICS,Confiança de Serviços (ICS),2014-09,,89.0,-1.0999999999999943,,
ICS,Confiança de Serviços (ICS),2014-10,,89.2,0.20000000000000284,,
ICS,Confiança de Serviços (ICS),2014-11,,87.2,-2.0,,
ICS,Confiança de Serviços (ICS),2014-12,,87.0,-0.20000000000000284,,
ICS,Confiança de Serviços (ICS),2015-01,,84.0,-3.0,,
ICS,Confiança de Serviços (ICS),2015-02,,81.2,-2.799999999999997,,
ICS,Confiança de Serviços (ICS),2015-03,,74.9,-6.299999999999997,,
ICS,Confiança de Serviços (ICS),2015-04,,76.7,1.7999999999999972,,
ICS,Confiança de Serviços (ICS),2015-05,,75.5,-1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2015-06,,74.1,-1.4000000000000057,,
ICS,Confiança de Serviços (ICS),2015-07,,70.9,-3.1999999999999886,,
ICS,Confiança de Serviços (ICS),2015-08,,68.6,-2.3000000000000114,,
ICS,Confiança de Serviços (ICS),2015-09,,65.2,-3.3999999999999915,,
ICS,Confiança de Serviços (ICS),2015-10,,68.7,3.5,,
ICS,Confiança de Serviços (ICS),2015-11,,68.9,0.20000000000000284,,
ICS,Confiança de Serviços (ICS),2015-12,,69.9,1.0,,
ICS,Confiança de Serviços (ICS),2016-01,,69.4,-0.5,,
ICS,Confiança de Serviços (ICS),2016-02,,68.5,-0.9000000000000057,,
ICS,Confiança de Serviços (ICS),2016-03,,68.7,0.20000000000000284,,
ICS,Confiança de Serviços (ICS),2016-04,,68.5,-0.20000000000000284,,
ICS,Confiança de Serviços (ICS),2016-05,,70.7,2.200000000000003,,
ICS,Confiança de Serviços (ICS),2016-06,,73.0,2.299999999999997,,
ICS,Confiança de Serviços (ICS),2016-07,,75.2,2.200000000000003,,
ICS,Confiança de Serviços (ICS),2016-08,,77.2,2.0,,
ICS,Confiança de Serviços (ICS),2016-09,,78.9,1.7000000000000028,,
ICS,Confiança de Serviços (ICS),2016-10,,79.4,0.5,,
ICS,Confiança de Serviços (ICS),2016-11,,79.0,-0.4000000000000057,,
ICS,Confiança de Serviços (ICS),2016-12,,77.9,-1.0999999999999943,,
ICS,Confiança de Serviços (ICS),2017-01,,80.0,2.0999999999999943,,
ICS,Confiança de Serviços (ICS),2017-02,,80.5,0.5,,
ICS,Confiança de Serviços (ICS),2017-03,,83.3,2.799999999999997,,
ICS,Confiança de Serviços (ICS),2017-04,,84.0,0.7000000000000028,,
ICS,Confiança de Serviços (ICS),2017-05,,84.6,0.5999999999999943,,
ICS,Confiança de Serviços (ICS),2017-06,,82.6,-2.0,,
ICS,Confiança de Serviços (ICS),2017-07,,83.3,0.7000000000000028,,
ICS,Confiança de Serviços (ICS),2017-08,,84.1,0.7999999999999972,,
ICS,Confiança de Serviços (ICS),2017-09,,85.6,1.5,,
ICS,Confiança de Serviços (ICS),2017-10,,88.8,3.200000000000003,,
ICS,Confiança de Serviços (ICS),2017-11,,88.8,0.0,,
ICS,Confiança de Serviços (ICS),2017-12,,90.4,1.6000000000000085,,
ICS,Confiança de Serviços (ICS),2018-01,,90.6,0.19999999999998863,,
ICS,Confiança de Serviços (ICS),2018-02,,91.8,1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2018-03,,91.8,0.0,,
ICS,Confiança de Serviços (ICS),2018-04,,90.4,-1.3999999999999915,,
ICS,Confiança de Serviços (ICS),2018-05,,89.2,-1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2018-06,,87.0,-2.200000000000003,,
ICS,Confiança de Serviços (ICS),2018-07,,87.7,0.7000000000000028,,
ICS,Confiança de Serviços (ICS),2018-08,,88.8,1.0999999999999943,,
ICS,Confiança de Serviços (ICS),2018-09,,88.4,-0.3999999999999915,,
ICS,Confiança de Serviços (ICS),2018-10,,89.8,1.3999999999999915,,
ICS,Confiança de Serviços (ICS),2018-11,,94.7,4.900000000000006,,
ICS,Confiança de Serviços (ICS),2018-12,,95.8,1.0999999999999943,,
ICS,Confiança de Serviços (ICS),2019-01,,97.7,1.9000000000000057,,
ICS,Confiança de Serviços (ICS),2019-02,,96.1,-1.6000000000000085,,
ICS,Confiança de Serviços (ICS),2019-03,,93.0,-3.0999999999999943,,
ICS,Confiança de Serviços (ICS),2019-04,,92.4,-0.5999999999999943,,
ICS,Confiança de Serviços (ICS),2019-05,,89.8,-2.6000000000000085,,
ICS,Confiança de Serviços (ICS),2019-06,,91.2,1.4000000000000057,,
ICS,Confiança de Serviços (ICS),2019-07,,92.8,1.5999999999999943,,
ICS,Confiança de Serviços (ICS),2019-08,,91.6,-1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2019-09,,93.3,1.7000000000000028,,
ICS,Confiança de Serviços (ICS),2019-10,,93.6,0.29999999999999716,,
ICS,Confiança de Serviços (ICS),2019-11,,96.0,2.4000000000000057,,
ICS,Confiança de Serviços (ICS),2019-12,,97.4,1.4000000000000057,,
ICS,Confiança de Serviços (ICS),2020-01,,97.5,0.09999999999999432,,
ICS,Confiança de Serviços (ICS),2020-02,,95.9,-1.5999999999999943,,
ICS,Confiança de Serviços (ICS),2020-03,,83.5,-12.400000000000006,,
ICS,Confiança de Serviços (ICS),2020-04,,50.9,-32.6,,
ICS,Confiança de Serviços (ICS),2020-05,,60.1,9.200000000000003,,
ICS,Confiança de Serviços (ICS),2020-06,,70.8,10.699999999999996,,
ICS,Confiança de Serviços (ICS),2020-07,,77.5,6.700000000000003,,
ICS,Confiança de Serviços (ICS),2020-08,,83.2,5.700000000000003,,
ICS,Confiança de Serviços (ICS),2020-09,,86.4,3.200000000000003,,
ICS,Confiança de Serviços (ICS),2020-10,,87.0,0.5999999999999943,,
ICS,Confiança de Serviços (ICS),2020-11,,86.1,-0.9000000000000057,,
ICS,Confiança de Serviços (ICS),2020-12,,87.9,1.8000000000000114,,
ICS,Confiança de Serviços (ICS),2021-01,,87.2,-0.7000000000000028,,
ICS,Confiança de Serviços (ICS),2021-02,,85.4,-1.7999999999999972,,
ICS,Confiança de Serviços (ICS),2021-03,,78.9,-6.5,,
ICS,Confiança de Serviços (ICS),2021-04,,81.7,2.799999999999997,,
ICS,Confiança de Serviços (ICS),2021-05,,87.1,5.3999999999999915,,
ICS,Confiança de Serviços (ICS),2021-06,,92.1,5.0,,
ICS,Confiança de Serviços (ICS),2021-07,,95.6,3.5,,
ICS,Confiança de Serviços (ICS),2021-08,,97.0,1.4000000000000057,,
ICS,Confiança de Serviços (ICS),2021-09,,95.1,-1.9000000000000057,,
ICS,Confiança de Serviços (ICS),2021-10,,98.0,2.9000000000000057,,
ICS,Confiança de Serviços (ICS),2021-11,,97.5,-0.5,,
ICS,Confiança de Serviços (ICS),2021-12,,98.1,0.5999999999999943,,
ICS,Confiança de Serviços (ICS),2022-01,,93.7,-4.3999999999999915,,
ICS,Confiança de Serviços (ICS),2022-02,,92.6,-1.1000000000000085,,
ICS,Confiança de Serviços (ICS),2022-03,,93.8,1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2022-04,,96.3,2.5,,
ICS,Confiança de Serviços (ICS),2022-05,,97.4,1.1000000000000085,,
ICS,Confiança de Serviços (ICS),2022-06,,96.8,-0.6000000000000085,,
ICS,Confiança de Serviços (ICS),2022-07,,98.0,1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2022-08,,98.0,0.0,,
ICS,Confiança de Serviços (ICS),2022-09,,99.0,1.0,,
ICS,Confiança de Serviços (ICS),2022-10,,97.6,-1.4000000000000057,,
ICS,Confiança de Serviços (ICS),2022-11,,94.1,-3.5,,
ICS,Confiança de Serviços (ICS),2022-12,,94.2,0.10000000000000853,,
ICS,Confiança de Serviços (ICS),2023-01,,91.9,-2.299999999999997,,
ICS,Confiança de Serviços (ICS),2023-02,,92.3,0.3999999999999915,,
ICS,Confiança de Serviços (ICS),2023-03,,93.5,1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2023-04,,93.0,-0.5,,
ICS,Confiança de Serviços (ICS),2023-05,,92.9,-0.09999999999999432,,
ICS,Confiança de Serviços (ICS),2023-06,,94.8,1.8999999999999915,,
ICS,Confiança de Serviços (ICS),2023-07,,95.0,0.20000000000000284,,
ICS,Confiança de Serviços (ICS),2023-08,,94.8,-0.20000000000000284,,
ICS,Confiança de Serviços (ICS),2023-09,,94.4,-0.3999999999999915,,
ICS,Confiança de Serviços (ICS),2023-10,,94.0,-0.4000000000000057,,
ICS,Confiança de Serviços (ICS),2023-11,,94.6,0.5999999999999943,,
ICS,Confiança de Serviços (ICS),2023-12,,93.4,-1.1999999999999886,,
ICS,Confiança de Serviços (ICS),2024-01,,95.3,1.8999999999999915,,
ICS,Confiança de Serviços (ICS),2024-02,,93.9,-1.3999999999999915,,
ICS,Confiança de Serviços (ICS),2024-03,,95.2,1.2999999999999972,,
ICS,Confiança de Serviços (ICS),2024-04,,94.7,-0.5,,
ICS,Confiança de Serviços (ICS),2024-05,,94.1,-0.6000000000000085,,
ICS,Confiança de Serviços (ICS),2024-06,,94.4,0.30000000000001137,,
ICS,Confiança de Serviços (ICS),2024-07,,94.7,0.29999999999999716,,
ICS,Confiança de Serviços (ICS),2024-08,,95.0,0.29999999999999716,,
ICS,Confiança de Serviços (ICS),2024-09,,94.5,-0.5,,
ICS,Confiança de Serviços (ICS),2024-10,,95.6,1.0999999999999943,,
ICS,Confiança de Serviços (ICS),2024-11,,94.9,-0.6999999999999886,,
ICS,Confiança de Serviços (ICS),2024-12,,94.3,-0.6000000000000085,,
ICS,Confiança de Serviços (ICS),2025-01,,91.8,-2.5,,
ICS,Confiança de Serviços (ICS),2025-02,,91.7,-0.09999999999999432,,
ICS,Confiança de Serviços (ICS),2025-03,,92.9,1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2025-04,,90.4,-2.5,,
ICS,Confiança de Serviços (ICS),2025-05,,91.9,1.5,,
ICS,Confiança de Serviços (ICS),2025-06,,90.7,-1.2000000000000028,,
ICS,Confiança de Serviços (ICS),2025-07,,89.7,-1.0,,
ICS,Confiança de Serviços (ICS),2025-08,,87.1,-2.6000000000000085,,
ICS,Confiança de Serviços (ICS),2025-09,,89.0,1.9000000000000057,,
ICS,Confiança de Serviços (ICS),2025-10,,88.9,-0.09999999999999432,,
ICS,Confiança de Serviços (ICS),2025-11,,90.1,1.1999999999999886,,
ICST,Confiança da Construção (ICST),2010-07,,115.9,,,
ICST,Confiança da Construção (ICST),2010-08,,114.6,-1.3000000000000114,,
ICST,Confiança da Construção (ICST),2010-09,,113.2,-1.3999999999999915,,
ICST,Confiança da Construção (ICST),2010-10,,112.5,-0.7000000000000028,,
ICST,Confiança da Construção (ICST),2010-11,,111.7,-0.7999999999999972,,
ICST,Confiança da Construção (ICST),2010-12,,112.1,0.3999999999999915,,
ICST,Confiança da Construção (ICST),2011-01,,111.6,-0.5,,
ICST,Confiança da Construção (ICST),2011-02,,111.5,-0.09999999999999432,,
ICST,Confiança da Construção (ICST),2011-03,,109.9,-1.5999999999999943,,
ICST,Confiança da Construção (ICST),2011-04,,110.8,0.8999999999999915,,
ICST,Confiança da Construção (ICST),2011-05,,111.1,0.29999999999999716,,
ICST,Confiança da Construção (ICST),2011-06,,109.5,-1.5999999999999943,,
ICST,Confiança da Construção (ICST),2011-07,,109.1,-0.4000000000000057,,
ICST,Confiança da Construção (ICST),2011-08,,107.4,-1.6999999999999886,,
ICST,Confiança da Construção (ICST),2011-09,,105.0,-2.4000000000000057,,
ICST,Confiança da Construção (ICST),2011-10,,104.7,-0.29999999999999716,,
ICST,Confiança da Construção (ICST),2011-11,,104.8,0.09999999999999432,,
ICST,Confiança da Construção (ICST),2011-12,,104.7,-0.09999999999999432,,
ICST,Confiança da Construção (ICST),2012-01,,105.3,0.5999999999999943,,
ICST,Confiança da Construção (ICST),2012-02,,106.2,0.9000000000000057,,
ICST,Confiança da Construção (ICST),2012-03,,105.6,-0.6000000000000085,,
ICST,Confiança da Construção (ICST),2012-04,,104.1,-1.5,,
ICST,Confiança da Construção (ICST),2012-05,,104.1,0.0,,
ICST,Confiança da Construção (ICST),2012-06,,103.6,-0.5,,
ICST,Confiança da Construção (ICST),2012-07,,103.1,-0.5,,
ICST,Confiança da Construção (ICST),2012-08,,102.7,-0.3999999999999915,,
ICST,Confiança da Construção (ICST),2012-09,,103.7,1.0,,
ICST,Confiança da Construção (ICST),2012-10,,102.0,-1.7000000000000028,,
ICST,Confiança da Construção (ICST),2012-11,,102.1,0.09999999999999432,,
ICST,Confiança da Construção (ICST),2012-12,,101.6,-0.5,,
ICST,Confiança da Construção (ICST),2013-01,,101.1,-0.5,,
ICST,Confiança da Construção (ICST),2013-02,,100.3,-0.7999999999999972,,
ICST,Confiança da Construção (ICST),2013-03,,101.8,1.5,,
ICST,Confiança da Construção (ICST),2013-04,,101.3,-0.5,,
ICST,Confiança da Construção (ICST),2013-05,,100.4,-0.8999999999999915,,
ICST,Confiança da Construção (ICST),2013-06,,100.6,0.19999999999998863,,
ICST,Confiança da Construção (ICST),2013-07,,99.3,-1.2999999999999972,,
ICST,Confiança da Construção (ICST),2013-08,,98.0,-1.2999999999999972,,
ICST,Confiança da Construção (ICST),2013-09,,98.6,0.5999999999999943,,
ICST,Confiança da Construção (ICST),2013-10,,99.9,1.3000000000000114,,
ICST,Confiança da Construção (ICST),2013-11,,98.8,-1.1000000000000085,,
ICST,Confiança da Construção (ICST),2013-12,,97.8,-1.0,,
ICST,Confiança da Construção (ICST),2014-01,,97.9,0.10000000000000853,,
ICST,Confiança da Construção (ICST),2014-02,,96.7,-1.2000000000000028,,
ICST,Confiança da Construção (ICST),2014-03,,96.7,0.0,,
ICST,Confiança da Construção (ICST),2014-04,,93.2,-3.5,,
ICST,Confiança da Construção (ICST),2014-05,,94.2,1.0,,
ICST,Confiança da Construção (ICST),2014-06,,92.7,-1.5,,
ICST,Confiança da Construção (ICST),2014-07,,91.5,-1.2000000000000028,,
ICST,Confiança da Construção (ICST),2014-08,,91.7,0.20000000000000284,,
ICST,Confiança da Construção (ICST),2014-09,,89.6,-2.1000000000000085,,
ICST,Confiança da Construção (ICST),2014-10,,87.8,-1.7999999999999972,,
ICST,Confiança da Construção (ICST),2014-11,,86.9,-0.8999999999999915,,
ICST,Confiança da Construção (ICST),2014-12,,87.0,0.09999999999999432,,
ICST,Confiança da Construção (ICST),2015-01,,84.0,-3.0,,
ICST,Confiança da Construção (ICST),2015-02,,80.7,-3.299999999999997,,
ICST,Confiança da Construção (ICST),2015-03,,77.6,-3.1000000000000085,,
ICST,Confiança da Construção (ICST),2015-04,,77.9,0.30000000000001137,,
ICST,Confiança da Construção (ICST),2015-05,,75.2,-2.700000000000003,,
ICST,Confiança da Construção (ICST),2015-06,,76.6,1.3999999999999915,,
ICST,Confiança da Construção (ICST),2015-07,,73.0,-3.5999999999999943,,
ICST,Confiança da Construção (ICST),2015-08,,72.6,-0.4000000000000057,,
ICST,Confiança da Construção (ICST),2015-09,,70.1,-2.5,,
ICST,Confiança da Construção (ICST),2015-10,,68.9,-1.1999999999999886,,
ICST,Confiança da Construção (ICST),2015-11,,70.0,1.0999999999999943,,
ICST,Confiança da Construção (ICST),2015-12,,68.7,-1.2999999999999972,,
ICST,Confiança da Construção (ICST),2016-01,,66.8,-1.9000000000000057,,
ICST,Confiança da Construção (ICST),2016-02,,67.8,1.0,,
ICST,Confiança da Construção (ICST),2016-03,,67.7,-0.09999999999999432,,
ICST,Confiança da Construção (ICST),2016-04,,67.1,-0.6000000000000085,,
ICST,Confiança da Construção (ICST),2016-05,,69.4,2.3000000000000114,,
ICST,Confiança da Construção (ICST),2016-06,,69.0,-0.4000000000000057,,
ICST,Confiança da Construção (ICST),2016-07,,70.5,1.5,,
ICST,Confiança da Construção (ICST),2016-08,,72.2,1.7000000000000028,,
ICST,Confiança da Construção (ICST),2016-09,,73.1,0.8999999999999915,,
ICST,Confiança da Construção (ICST),2016-10,,73.5,0.4000000000000057,,
ICST,Confiança da Construção (ICST),2016-11,,72.4,-1.0999999999999943,,
ICST,Confiança da Construção (ICST),2016-12,,71.2,-1.2000000000000028,,
ICST,Confiança da Construção (ICST),2017-01,,73.6,2.3999999999999915,,
ICST,Confiança da Construção (ICST),2017-02,,74.0,0.4000000000000057,,
ICST,Confiança da Construção (ICST),2017-03,,75.1,1.0999999999999943,,
ICST,Confiança da Construção (ICST),2017-04,,75.6,0.5,,
ICST,Confiança da Construção (ICST),2017-05,,74.4,-1.1999999999999886,,
ICST,Confiança da Construção (ICST),2017-06,,74.9,0.5,,
ICST,Confiança da Construção (ICST),2017-07,,74.9,0.0,,
ICST,Confiança da Construção (ICST),2017-08,,76.5,1.5999999999999943,,
ICST,Confiança da Construção (ICST),2017-09,,77.3,0.7999999999999972,,
ICST,Confiança da Construção (ICST),2017-10,,77.8,0.5,,
ICST,Confiança da Construção (ICST),2017-11,,78.7,0.9000000000000057,,
ICST,Confiança da Construção (ICST),2017-12,,80.2,1.5,,
ICST,Confiança da Construção (ICST),2018-01,,81.4,1.2000000000000028,,
ICST,Confiança da Construção (ICST),2018-02,,80.3,-1.1000000000000085,,
ICST,Confiança da Construção (ICST),2018-03,,81.6,1.2999999999999972,,
ICST,Confiança da Construção (ICST),2018-04,,81.5,-0.09999999999999432,,
ICST,Confiança da Construção (ICST),2018-05,,82.5,1.0,,
ICST,Confiança da Construção (ICST),2018-06,,79.9,-2.5999999999999943,,
ICST,Confiança da Construção (ICST),2018-07,,81.4,1.5,,
ICST,Confiança da Construção (ICST),2018-08,,79.5,-1.9000000000000057,,
ICST,Confiança da Construção (ICST),2018-09,,80.3,0.7999999999999972,,
ICST,Confiança da Construção (ICST),2018-10,,81.9,1.6000000000000085,,
ICST,Confiança da Construção (ICST),2018-11,,84.6,2.6999999999999886,,
ICST,Confiança da Construção (ICST),2018-12,,84.3,-0.29999999999999716,,
ICST,Confiança da Construção (ICST),2019-01,,84.1,-0.20000000000000284,,
ICST,Confiança da Construção (ICST),2019-02,,83.9,-0.19999999999998863,,
ICST,Confiança da Construção (ICST),2019-03,,82.9,-1.0,,
ICST,Confiança da Construção (ICST),2019-04,,82.9,0.0,,
ICST,Confiança da Construção (ICST),2019-05,,81.5,-1.4000000000000057,,
ICST,Confiança da Construção (ICST),2019-06,,83.8,2.299999999999997,,
ICST,Confiança da Construção (ICST),2019-07,,85.8,2.0,,
ICST,Confiança da Construção (ICST),2019-08,,87.4,1.6000000000000085,,
ICST,Confiança da Construção (ICST),2019-09,,87.0,-0.4000000000000057,,
ICST,Confiança da Construção (ICST),2019-10,,87.6,0.5999999999999943,,
ICST,Confiança da Construção (ICST),2019-11,,88.9,1.3000000000000114,,
ICST,Confiança da Construção (ICST),2019-12,,91.1,2.1999999999999886,,
ICST,Confiança da Construção (ICST),2020-01,,93.8,2.700000000000003,,
ICST,Confiança da Construção (ICST),2020-02,,92.2,-1.5999999999999943,,
ICST,Confiança da Construção (ICST),2020-03,,91.1,-1.1000000000000085,,
ICST,Confiança da Construção (ICST),2020-04,,64.8,-26.299999999999997,,
ICST,Confiança da Construção (ICST),2020-05,,68.2,3.4000000000000057,,
ICST,Confiança da Construção (ICST),2020-06,,77.3,9.099999999999994,,
ICST,Confiança da Construção (ICST),2020-07,,83.6,6.299999999999997,,
ICST,Confiança da Construção (ICST),2020-08,,87.5,3.9000000000000057,,
ICST,Confiança da Construção (ICST),2020-09,,90.8,3.299999999999997,,
ICST,Confiança da Construção (ICST),2020-10,,94.7,3.9000000000000057,,
ICST,Confiança da Construção (ICST),2020-11,,93.7,-1.0,,
ICST,Confiança da Construção (ICST),2020-12,,93.6,-0.10000000000000853,,
ICST,Confiança da Construção (ICST),2021-01,,92.8,-0.7999999999999972,,
ICST,Confiança da Construção (ICST),2021-02,,92.0,-0.7999999999999972,,
ICST,Confiança da Construção (ICST),2021-03,,89.2,-2.799999999999997,,
ICST,Confiança da Construção (ICST),2021-04,,84.6,-4.6000000000000085,,
ICST,Confiança da Construção (ICST),2021-05,,87.4,2.8000000000000114,,
ICST,Confiança da Construção (ICST),2021-06,,92.3,4.8999999999999915,,
ICST,Confiança da Construção (ICST),2021-07,,95.6,3.299999999999997,,
ICST,Confiança da Construção (ICST),2021-08,,96.0,0.4000000000000057,,
ICST,Confiança da Construção (ICST),2021-09,,95.3,-0.7000000000000028,,
ICST,Confiança da Construção (ICST),2021-10,,95.3,0.0,,
ICST,Confiança da Construção (ICST),2021-11,,95.5,0.20000000000000284,,
ICST,Confiança da Construção (ICST),2021-12,,96.9,1.4000000000000057,,
ICST,Confiança da Construção (ICST),2022-01,,93.7,-3.200000000000003,,
ICST,Confiança da Construção (ICST),2022-02,,94.4,0.7000000000000028,,
ICST,Confiança da Construção (ICST),2022-03,,93.5,-0.9000000000000057,,
ICST,Confiança da Construção (ICST),2022-04,,97.3,3.799999999999997,,
ICST,Confiança da Construção (ICST),2022-05,,96.9,-0.3999999999999915,,
ICST,Confiança da Construção (ICST),2022-06,,97.7,0.7999999999999972,,
ICST,Confiança da Construção (ICST),2022-07,,96.6,-1.1000000000000085,,
ICST,Confiança da Construção (ICST),2022-08,,97.6,1.0,,
ICST,Confiança da Construção (ICST),2022-09,,99.9,2.3000000000000114,,
ICST,Confiança da Construção (ICST),2022-10,,99.3,-0.6000000000000085,,
ICST,Confiança da Construção (ICST),2022-11,,95.2,-4.099999999999994,,
ICST,Confiança da Construção (ICST),2022-12,,95.1,-0.10000000000000853,,
ICST,Confiança da Construção (ICST),2023-01,,94.3,-0.7999999999999972,,
ICST,Confiança da Construção (ICST),2023-02,,94.9,0.6000000000000085,,
ICST,Confiança da Construção (ICST),2023-03,,95.1,0.19999999999998863,,
ICST,Confiança da Construção (ICST),2023-04,,95.5,0.4000000000000057,,
ICST,Confiança da Construção (ICST),2023-05,,94.7,-0.7999999999999972,,
ICST,Confiança da Construção (ICST),2023-06,,94.4,-0.29999999999999716,,
ICST,Confiança da Construção (ICST),2023-07,,95.2,0.7999999999999972,,
ICST,Confiança da Construção (ICST),2023-08,,95.4,0.20000000000000284,,
ICST,Confiança da Construção (ICST),2023-09,,96.5,1.0999999999999943,,
ICST,Confiança da Construção (ICST),2023-10,,95.5,-1.0,,
ICST,Confiança da Construção (ICST),2023-11,,96.5,1.0,,
ICST,Confiança da Construção (ICST),2023-12,,96.1,-0.4000000000000057,,
ICST,Confiança da Construção (ICST),2024-01,,95.5,-0.5999999999999943,,
ICST,Confiança da Construção (ICST),2024-02,,96.9,1.4000000000000057,,
ICST,Confiança da Construção (ICST),2024-03,,96.6,-0.30000000000001137,,
ICST,Confiança da Construção (ICST),2024-04,,95.6,-1.0,,
ICST,Confiança da Construção (ICST),2024-05,,96.5,0.9000000000000057,,
ICST,Confiança da Construção (ICST),2024-06,,96.7,0.20000000000000284,,
ICST,Confiança da Construção (ICST),2024-07,,97.3,0.5999999999999943,,
ICST,Confiança da Construção (ICST),2024-08,,97.2,-0.09999999999999432,,
ICST,Confiança da Construção (ICST),2024-09,,96.9,-0.29999999999999716,,
ICST,Confiança da Construção (ICST),2024-10,,97.4,0.5,,
ICST,Confiança da Construção (ICST),2024-11,,96.2,-1.2000000000000028,,
ICST,Confiança da Construção (ICST),2024-12,,96.8,0.5999999999999943,,
ICST,Confiança da Construção (ICST),2025-01,,94.9,-1.8999999999999915,,
ICST,Confiança da Construção (ICST),2025-02,,94.3,-0.6000000000000085,,
ICST,Confiança da Construção (ICST),2025-03,,95.0,0.7000000000000028,,
ICST,Confiança da Construção (ICST),2025-04,,93.6,-1.4000000000000057,,
ICST,Confiança da Construção (ICST),2025-05,,93.3,-0.29999999999999716,,
ICST,Confiança da Construção (ICST),2025-06,,94.0,0.7000000000000028,,
ICST,Confiança da Construção (ICST),2025-07,,92.7,-1.2999999999999972,,
ICST,Confiança da Construção (ICST),2025-08,,91.6,-1.1000000000000085,,
ICST,Confiança da Construção (ICST),2025-09,,92.3,0.7000000000000028,,
ICST,Confiança da Construção (ICST),2025-10,,91.6,-0.7000000000000028,,
ICST,Confiança da Construção (ICST),2025-11,,92.6,1.0,,
